npi,sum_benes,dataset,metric,reason,sum_srvcs,profile_id,sum_payment_amount
1033203591,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6162.0,,
1033230701,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),49312.0,,
1053347559,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),17975.4,,
1033218334,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7011.0,,
1043345762,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),23039.0,,
1013583616,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5289.0,,
1033634522,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5015.0,,
1023686276,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6077.8,,
1043795016,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5049.0,,
1013944859,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6730.0,,
1043406242,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5087.0,,
1023336690,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5417.0,,
1023095411,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),14903.0,,
1043366081,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6190.0,,
1023173812,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4702.0,,
1043269145,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6870.0,,
1043281025,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),8069.0,,
1003078973,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),16148.0,,
1043566649,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6333.0,,
1043489289,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),8525.0,,
1003093832,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5148.0,,
1003837758,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4827.0,,
1023290533,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),8388.0,,
1023224888,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),10453.0,,
1033171335,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5101.0,,
1043293335,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),18953.0,,
1033380936,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4696.0,,
1043223605,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),14593.0,,
1043325483,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),10067.0,,
1043224587,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),21404.0,,
1003810904,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7562.0,,
1013952092,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),9273.0,,
1003871294,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5534.0,,
1033145669,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5803.0,,
1043396872,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4716.0,,
1023197126,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5157.0,,
1013966886,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5164.0,,
1053332130,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5864.0,,
1043251010,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4865.0,,
1023017357,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),17081.0,,
1033163530,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),23983.0,,
1013990811,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),13796.0,,
1013273606,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4879.0,,
1023095114,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),178001.0,,
1033118278,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4719.0,,
1043226426,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5098.0,,
1033159926,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5492.0,,
1033431416,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5601.0,,
1013905389,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),54239.0,,
1023298411,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7179.0,,
1033192570,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),351579.0,,
1033110549,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6107.0,,
1023438785,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5683.0,,
1043593940,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),18563.0,,
1003922923,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5607.0,,
1003811225,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5068.0,,
1003016122,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),8410.0,,
1013029065,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7244.0,,
1023021151,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),9547.0,,
1033340112,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7679.0,,
1023169380,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),18976.0,,
1023145463,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4649.0,,
1033587480,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4600.0,,
1043645872,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5633.0,,
1013085703,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7149.0,,
1043250350,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),37625.1,,
1023071412,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4842.0,,
1023632890,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),105876.1,,
1003853375,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6346.5,,
1003838061,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),8651.0,,
1003367780,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),9677.0,,
1033786611,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5536.0,,
1003007048,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7304.0,,
1013031996,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6930.0,,
1013983873,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),8657.0,,
1013238161,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),30298.0,,
1003801291,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4908.0,,
1043573355,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5127.0,,
1043478878,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),15988.0,,
1013933308,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5678.4,,
1013973304,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),13371.0,,
1023231883,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),10790.0,,
1013016195,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6075.0,,
1013202118,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),24308.0,,
1013976075,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),19309.0,,
1053315077,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5112.0,,
1043477136,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),8056.0,,
1033371323,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),17823.0,,
1013301647,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),12914.3,,
1003814666,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),9698.0,,
1013449917,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),40281.0,,
1013259134,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5623.0,,
1033103445,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6460.0,,
1053318766,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),31232.0,,
1053346999,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),9768.0,,
1023234242,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4620.0,,
1003870072,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5355.6,,
1023324746,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6095.0,,
1023075165,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),11074.0,,
1033206735,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7308.0,,
1003986613,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5005.2,,
1033341821,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5192.0,,
1013233261,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),29537.0,,
1003299066,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),14098.8,,
1023660065,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),22829.0,,
1003204850,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6544.0,,
1003388083,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5542.0,,
1043250145,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),11295.0,,
1003884925,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5507.0,,
1003849035,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),25491.0,,
1043228158,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4670.0,,
1003136565,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7780.0,,
1013154038,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),12246.0,,
1033117106,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5641.0,,
1043269194,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),25133.0,,
1043605108,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7108.0,,
1003363847,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7855.0,,
1043542731,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5670.0,,
1013965276,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),35865.0,,
1013926427,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),11285.0,,
1003911587,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6805.0,,
1003821810,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4603.0,,
1043407646,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),23976.0,,
1003560624,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),202475.0,,
1043264336,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),12677.0,,
1033216148,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),8184.0,,
1023112877,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6191.0,,
1033169339,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),29662.0,,
1043244437,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),26737.0,,
1003915463,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5923.0,,
1053349597,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),35472.0,,
1033492483,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),100146.0,,
1023221801,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),10369.0,,
1033205182,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),24384.5,,
1023056280,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),88761.0,,
1043311517,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),10421.0,,
1003020645,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6239.0,,
1023057783,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),22769.0,,
1043241599,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),9378.6,,
1053321539,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),81634.0,,
1033106109,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),8972.0,,
1043314198,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),24180.0,,
1003870718,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),12547.0,,
1003422270,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7690.0,,
1033524533,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6302.0,,
1013979780,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5258.0,,
1023017019,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),8365.0,,
1013941012,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6304.0,,
1043207251,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),104968.0,,
1003136987,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),13091.0,,
1043383300,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5302.0,,
1023200888,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),52985.0,,
1053301697,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6749.0,,
1003182106,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),125008.0,,
1023683810,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6930.0,,
1043533748,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4975.0,,
1043213440,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7611.0,,
1003906751,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),17406.0,,
1003940966,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4771.0,,
1033340419,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4775.0,,
1023557576,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6427.0,,
1023336732,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),42442.0,,
1053302141,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7313.0,,
1043264252,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5796.0,,
1043322738,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),14470.0,,
1023439627,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),40245.0,,
1033387931,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5060.0,,
1013341742,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7234.0,,
1033116074,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),240899.0,,
1003995648,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5113.0,,
1013931526,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),96200.0,,
1053082123,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4853.0,,
1043541642,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4957.0,,
1003854365,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4977.0,,
1053303362,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6296.0,,
1053312116,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6706.0,,
1023338373,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5719.0,,
1023014305,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),91928.0,,
1043282395,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6406.0,,
1033193255,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5225.0,,
1043695463,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5161.0,,
1003200304,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),56801.0,,
1023454386,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),10761.0,,
1033217054,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),11536.0,,
1033137088,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),16760.0,,
1023169661,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),8006.0,,
1003864497,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7661.0,,
1033247259,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5373.0,,
1033217252,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),9877.0,,
1033713466,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5636.0,,
1023072949,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4841.0,,
1033220744,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),170086.0,,
1033469598,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4919.6,,
1003203910,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),47561.0,,
1033214077,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),12222.0,,
1003139361,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),8122.3,,
1033318654,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6484.0,,
1043238413,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7771.0,,
1003864331,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),9388.0,,
1033166418,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),35113.0,,
1043268089,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5417.0,,
1003881442,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),16217.0,,
1013184241,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5076.0,,
1033781836,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5921.0,,
1013983311,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6857.0,,
1043245665,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),20708.0,,
1023001369,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),10293.1,,
1043723026,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6620.0,,
1023037660,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5903.0,,
1023251949,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6273.0,,
1033198148,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),10716.0,,
1013918408,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),11912.5,,
1013498708,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5263.0,,
1043251465,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5885.0,,
1023093853,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5279.0,,
1013927425,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5245.0,,
1033147285,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4715.0,,
1013911940,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),11094.8,,
1023066255,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5108.0,,
1023086717,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6465.0,,
1033439492,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6658.0,,
1033325022,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),13238.0,,
1043387624,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),12726.0,,
1033457304,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6952.0,,
1043232879,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),10138.0,,
1043410871,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),47398.0,,
1043302383,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),9322.0,,
1013406453,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),8813.0,,
1033602768,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),8474.0,,
1033259114,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4863.0,,
1023031994,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5440.0,,
1013108463,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7360.0,,
1013275676,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),15823.0,,
1033674767,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6161.0,,
1043578396,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6650.0,,
1023082203,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4658.0,,
1033321815,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),53356.0,,
1013961275,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5457.0,,
1023015369,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4734.0,,
1003000134,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4774.0,,
1013181791,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4844.0,,
1013111509,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4902.0,,
1013000769,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),17471.0,,
1023335726,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5435.0,,
1043824147,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5212.0,,
1013215854,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),18767.0,,
1043216971,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),9471.0,,
1023177961,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),40612.1,,
1023126158,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),11727.0,,
1003041757,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),18187.0,,
1003836263,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),12269.0,,
1013913540,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),12243.0,,
1003810037,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),12076.0,,
1043364466,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4868.0,,
1013008135,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),11462.0,,
1003415613,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),24859.0,,
1013303353,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5325.0,,
1023253200,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),103272.0,,
1013913946,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5763.1,,
1003882432,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),62645.0,,
1053310789,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),9248.0,,
1043213606,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),24607.0,,
1023394905,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6374.0,,
1013035492,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),74681.0,,
1013921667,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),35069.0,,
1033284179,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6968.0,,
1023130242,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5464.0,,
1023129244,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),18637.0,,
1023080561,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7837.0,,
1053311936,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7536.0,,
1043376692,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),11835.0,,
1033268925,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5402.0,,
1013999895,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),61492.0,,
1013356559,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5608.0,,
1023282423,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5921.0,,
1023086899,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),12699.0,,
1013301563,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),105009.0,,
1013304179,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4815.0,,
1013910546,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7184.0,,
1033190103,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6639.0,,
1003902073,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5351.0,,
1033109228,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),35483.0,,
1003896036,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7795.0,,
1003833633,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),153682.0,,
1053305680,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7034.0,,
1053315416,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4782.0,,
1023776648,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7515.0,,
1043215148,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),11759.0,,
1023158482,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),9400.0,,
1013195452,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),16546.0,,
1043469729,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4801.0,,
1023403318,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),10410.0,,
1003072885,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5006.0,,
1043342447,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),31665.0,,
1043630510,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),15955.0,,
1013960715,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),13065.9,,
1003847500,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),15726.0,,
1043211360,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),13816.0,,
1033641519,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7338.0,,
1013678333,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5018.0,,
1043211774,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5273.0,,
1033186531,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),5530.0,,
1043200637,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),6591.0,,
1003115536,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),26724.0,,
1003369109,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),19459.0,,
1023129269,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),43364.0,,
1013246354,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),9796.3,,
1013015528,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),7077.0,,
1033161385,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),4856.0,,
1023014347,,providers_a,sum_srvcs,MAD z-score >= 8 (extreme outlier),23873.0,,
